site,estimate,agegroup,stage,sex,race,tt,PE,lci,uci,n_black
Breast,Model fit,<75,Regional,Female,Black,3.349999904632568,0.8821378579800895,0.8733609704243324,0.8910029493344764,
Breast,Model fit,<75,Regional,Female,Black,3.400000095367432,0.880544891805162,0.8717107750873976,0.8894685354857832,
Breast,Model fit,<75,Regional,Female,Black,3.450000047683716,0.8789727508766519,0.8700821425360371,0.8879542045671505,
Breast,Model fit,<75,Regional,Female,Black,3.5,0.877420669118282,0.8684741176233175,0.8864593831567557,
Breast,Model fit,<75,Regional,Female,Black,3.549999952316284,0.8758879044872816,0.8668857728043855,0.8849835183536193,
Breast,Model fit,<75,Regional,Female,Black,3.599999904632568,0.8743737318130449,0.8653162016880898,0.8835260698842795,
Breast,Model fit,<75,Regional,Female,Black,3.650000095367432,0.8728774360499079,0.8637645128871696,0.8820865027417342,
Breast,Model fit,<75,Regional,Female,Black,3.700000047683716,0.8713983409563962,0.8622298604916371,0.8806643140247922,
Breast,Model fit,<75,Regional,Female,Black,3.75,0.8699357664124422,0.8607114004423752,0.8792589912189392,
Breast,Model fit,<75,Regional,Female,Black,3.799999952316284,0.8684890570721897,0.8592083207678114,0.8778700392241343,
Breast,Model fit,<75,Regional,Female,Black,3.849999904632568,0.8670575751423021,0.8577198345430175,0.8764969729447759,
Breast,Model fit,<75,Regional,Female,Black,3.900000095367432,0.8656406935494798,0.8562451731378011,0.8751393103715975,
Breast,Model fit,<75,Regional,Female,Black,3.950000047683716,0.8642378227295335,0.8547836143881404,0.8737965979506117,
Breast,Model fit,<75,Regional,Female,Black,4.0,0.8628483698821846,0.8533344404001816,0.8724683713213279,
Breast,Model fit,<75,Regional,Female,Black,4.050000190734863,0.8614717592762299,0.851896958806503,0.8711541746436124,
Breast,Model fit,<75,Regional,Female,Black,4.099999904632568,0.860107457847314,0.8504705296232239,0.8698535849000072,
Breast,Model fit,<75,Regional,Female,Black,4.150000095367432,0.858754903121259,0.8490544899541749,0.8685661431159797,
Breast,Model fit,<75,Regional,Female,Black,4.199999809265137,0.8574136003379456,0.847648255547967,0.8672914469330574,
Breast,Model fit,<75,Regional,Female,Black,4.25,0.8560830188884023,0.8462512122997785,0.866029052103105,
Breast,Model fit,<75,Regional,Female,Black,4.300000190734863,0.8547626817654957,0.8448628098825013,0.864778557646007,
Breast,Model fit,<75,Regional,Female,Black,4.349999904632568,0.8534521263780769,0.8434825205908654,0.8635395686789399,
Breast,Model fit,<75,Regional,Female,Black,4.400000095367432,0.8521508671178761,0.8421097996687336,0.8623116612767161,
Breast,Model fit,<75,Regional,Female,Black,4.449999809265137,0.8508584822468256,0.8407441766340409,0.8610944647987696,
Breast,Model fit,<75,Regional,Female,Black,4.5,0.8495745142160954,0.8393851498978353,0.8598875680530739,
Breast,Model fit,<75,Regional,Female,Black,4.550000190734863,0.8482985557723081,0.8380322774391489,0.8586906007061714,
Breast,Model fit,<75,Regional,Female,Black,4.599999904632568,0.8470302122564723,0.8366851367717725,0.8575031979693819,
Breast,Model fit,<75,Regional,Female,Black,4.650000095367432,0.8457690652815634,0.8353432859820147,0.8563249669820782,
Breast,Model fit,<75,Regional,Female,Black,4.699999809265137,0.8445147568589159,0.8340063528108167,0.8551555658404618,
Breast,Model fit,<75,Regional,Female,Black,4.75,0.8432668927945879,0.8326739315784313,0.8539946136364173,
Breast,Model fit,<75,Regional,Female,Black,4.800000190734863,0.8420251262249924,0.8313456718175352,0.852841768748425,
Breast,Model fit,<75,Regional,Female,Black,4.849999904632568,0.8407891211123517,0.8300212391565635,0.8516966950137722,
Breast,Model fit,<75,Regional,Female,Black,4.900000095367432,0.8395585167946279,0.8287002768880296,0.8505590293384601,
Breast,Model fit,<75,Regional,Female,Black,4.949999809265137,0.8383330100284038,0.8273824936271222,0.8494284579581843,
Breast,Model fit,<75,Regional,Female,Black,5.0,0.837112260753359,0.8260675618234962,0.8483046296561015,
Breast,Model fit,<75,Regional,Female,White,0.0,1.0,1.0,1.0,
Breast,Model fit,<75,Regional,Female,White,0.0500000007450581,0.9999779645262912,0.9999541584554352,1.000001771163902,
Breast,Model fit,<75,Regional,Female,White,0.1000000014901161,0.9998767495728764,0.9997821398079884,0.9999713682907226,
Breast,Model fit,<75,Regional,Female,White,0.1500000059604645,0.9996809112991796,0.9994877445039104,0.9998741154269836,
Breast,Model fit,<75,Regional,Female,White,0.2000000029802322,0.9993911243214632,0.9990862252807182,0.9996961164106584,
Breast,Model fit,<75,Regional,Female,White,0.25,0.9990128164490688,0.9985921625637952,0.9994336475335008,
Breast,Model fit,<75,Regional,Female,White,0.300000011920929,0.998552930189647,0.9980180892106671,0.9990880577915606,
Breast,Model fit,<75,Regional,Female,White,0.3499999940395355,0.9980187070869406,0.9973745534214464,0.9986632767786342,
Breast,Model fit,<75,Regional,Female,White,0.4000000059604645,0.997417182973778,0.9966704194007447,0.9981645060656078,
Breast,Model fit,<75,Regional,Female,White,0.449999988079071,0.996754982038554,0.9959131741687808,0.9975975014567914,
Breast,Model fit,<75,Regional,Female,White,0.5,0.9960382384109688,0.9951091814655418,0.996968162745446,
Breast,Model fit,<75,Regional,Female,White,0.550000011920929,0.9952725857542808,0.9942638927629656,0.996282302077086,
Breast,Model fit,<75,Regional,Female,White,0.6000000238418579,0.994463172187631,0.993382011629844,0.995545509440927,
Breast,Model fit,<75,Regional,Female,White,0.6499999761581421,0.9936146914991472,0.9924676281502868,0.9947630805883028,
Breast,Model fit,<75,Regional,Female,White,0.699999988079071,0.9927314139739498,0.991524321404182,0.9939399760714344,
Breast,Model fit,<75,Regional,Female,White,0.75,0.9918172283113944,0.9905552526023038,0.9930808117881345,
Breast,Model fit,<75,Regional,Female,White,0.800000011920929,0.9908756722701988,0.9895632313962496,0.9921898538121448,
Breast,Model fit,<75,Regional,Female,White,0.8500000238418579,0.9899099661185892,0.9885507748805796,0.9912710261536992,
Breast,Model fit,<75,Regional,Female,White,0.8999999761581421,0.9889230436909224,0.987520156493073,0.9903279238531452,
Breast,Model fit,<75,Regional,Female,White,0.949999988079071,0.9879175748484598,0.9864734403003504,0.9893638235179512,
Breast,Model fit,<75,Regional,Female,White,1.0,0.986895997142486,0.9854125205538856,0.9883817070118122,
Breast,Model fit,<75,Regional,Female,White,1.049999952316284,0.9858605345426028,0.9843391443197274,0.9873842762194704,
Breast,Model fit,<75,Regional,Female,White,1.100000023841858,0.9848132123343016,0.983254927447692,0.9863739668264226,
Breast,Model fit,<75,Regional,Female,White,1.149999976158142,0.983755888724084,0.982161385629696,0.9853529804359392,
Breast,Model fit,<75,Regional,Female,White,1.200000047683716,0.9826902521950812,0.98105992823619,0.9843232854239512,
Breast,Model fit,<75,Regional,Female,White,1.25,0.9816178561280772,0.97995188936733,0.9832866551148532,
Breast,Model fit,<75,Regional,Female,White,1.299999952316284,0.9805401140857054,0.9788385172348965,0.9822446689646176,
Breast,Model fit,<75,Regional,Female,White,1.350000023841858,0.9794583190957082,0.9777209877125776,0.9811987375766642,
Breast,Model fit,<75,Regional,Female,White,1.399999976158142,0.9783736620075352,0.976600416582128,0.9801501271728538,
Breast,Model fit,<75,Regional,Female,White,1.450000047683716,0.9772872229504268,0.9754778439228918,0.979099958130524,
Breast,Model fit,<75,Regional,Female,White,1.5,0.976200000617908,0.9743542577330716,0.9780492399382248,
Breast,Model fit,<75,Regional,Female,White,1.549999952316284,0.9751129019341244,0.9732305769555972,0.9769988675168504,
Breast,Model fit,<75,Regional,Female,White,1.600000023841858,0.9740265739215056,0.9721074655739592,0.9759494709210064,
Breast,Model fit,<75,Regional,Female,White,1.649999976158142,0.9729407649590236,0.970984650202781,0.9749008204417636,
Breast,Model fit,<75,Regional,Female,White,1.700000047683716,0.9718549348725066,0.9698615776543256,0.9738523890392532,
Breast,Model fit,<75,Regional,Female,White,1.75,0.9707685323923404,0.9687377072881124,0.9728036148415372,
Breast,Model fit,<75,Regional,Female,White,1.799999952316284,0.969680985047692,0.9676124960627688,0.9717538958922936,
Breast,Model fit,<75,Regional,Female,White,1.850000023841858,0.9685917132171408,0.9664854087621422,0.970702608034722,
Breast,Model fit,<75,Regional,Female,White,1.899999976158142,0.9675001428581382,0.9653559270913044,0.9696491212841382,
Breast,Model fit,<75,Regional,Female,White,1.950000047683716,0.966405691133654,0.9642235310121,0.9685927897602776,
Breast,Model fit,<75,Regional,Female,White,2.0,0.9653077901670496,0.9630877198145348,0.967532978134781,
Breast,Model fit,<75,Regional,Female,White,2.049999952316284,0.9642058710039942,0.9619479923132044,0.9664690493744164,
Breast,Model fit,<75,Regional,Female,White,2.099999904632568,0.96309937567607,0.960803856407078,0.9654003793201292,
Breast,Model fit,<75,Regional,Female,White,2.150000095367432,0.9619877504543246,0.9596548194358716,0.964326352852764,
Breast,Model fit,<75,Regional,Female,White,2.200000047683716,0.9608704678801776,0.9585004085171472,0.9632463876281742,
Breast,Model fit,<75,Regional,Female,White,2.25,0.9597469954768082,0.9573401359845728,0.9621599060812842,
Breast,Model fit,<75,Regional,Female,White,2.299999952316284,0.958616817203558,0.9561735195145552,0.9610663582191908,
Breast,Model fit,<75,Regional,Female,White,2.349999904632568,0.9574794282650818,0.9550000748413516,0.9599652185400348,
Breast,Model fit,<75,Regional,Female,White,2.400000095367432,0.9563343416243384,0.9538193205080758,0.958855994322788,
Breast,Model fit,<75,Regional,Female,White,2.450000047683716,0.9551816945351566,0.9526313940307766,0.9577388224784636,
Breast,Model fit,<75,Regional,Female,White,2.5,0.954022462276746,0.9514372721801062,0.9566146767017688,
Breast,Model fit,<75,Regional,Female,White,2.549999952316284,0.9528576702946244,0.9502379753056271,0.955484587476392,
Breast,Model fit,<75,Regional,Female,White,2.599999904632568,0.9516883211682826,0.9490344969209558,0.9543495664136432,
Breast,Model fit,<75,Regional,Female,White,2.650000095367432,0.9505153892150392,0.9478278012550156,0.953210597893756,
Breast,Model fit,<75,Regional,Female,White,2.700000047683716,0.9493398429798312,0.9466188487561984,0.9520686585241308,
Breast,Model fit,<75,Regional,Female,White,2.75,0.948162611694294,0.9454085633309236,0.9509246828138376,
Breast,Model fit,<75,Regional,Female,White,2.799999952316284,0.9469846076060048,0.9441978565127702,0.9497795836508236,
Breast,Model fit,<75,Regional,Female,White,2.849999904632568,0.9458067203257104,0.9429876223486204,0.9486342461052616,
Breast,Model fit,<75,Regional,Female,White,2.900000095367432,0.9446298111293812,0.9417787318138792,0.9474895216158672,
Breast,Model fit,<75,Regional,Female,White,2.950000047683716,0.9434547353016584,0.9405720556765266,0.9463462498074048,
Breast,Model fit,<75,Regional,Female,White,3.0,0.9422823083571756,0.9393684293649208,0.9452052260721682,
Breast,Model fit,<75,Regional,Female,White,3.049999952316284,0.9411133284030724,0.9381686752379532,0.944067224023724,
Breast,Model fit,<75,Regional,Female,White,3.099999904632568,0.9399485704418532,0.9369735957979504,0.942932990895298,
Breast,Model fit,<75,Regional,Female,White,3.150000095367432,0.9387887807889302,0.9357839668243886,0.9418032432485108,
Breast,Model fit,<75,Regional,Female,White,3.200000047683716,0.9376346991258478,0.9346005587109204,0.9406786897468038,
Breast,Model fit,<75,Regional,Female,White,3.25,0.9364870200337432,0.9334240953160008,0.93955999538964,
Breast,Model fit,<75,Regional,Female,White,3.299999952316284,0.9353460996555156,0.9322549357287252,0.93844751324048,
Breast,Model fit,<75,Regional,Female,White,3.349999904632568,0.9342117800203088,0.9310928819173409,0.937341125550774,
Breast,Model fit,<75,Regional,Female,White,3.400000095367432,0.9330838514649358,0.9299376746504702,0.9362406724642944,
Breast,Model fit,<75,Regional,Female,White,3.450000047683716,0.931962119016902,0.9287890645920408,0.9351460136580912,
Breast,Model fit,<75,Regional,Female,White,3.5,0.9308463707990896,0.9276467808327268,0.9340569966210864,
Breast,Model fit,<75,Regional,Female,White,3.549999952316284,0.9297364001652176,0.9265105543910876,0.9329734774152428,
Breast,Model fit,<75,Regional,Female,White,3.599999904632568,0.9286320008266428,0.9253801139793254,0.9318953151597122,
Breast,Model fit,<75,Regional,Female,White,3.650000095367432,0.9275329620795608,0.9242551818173336,0.9308223666676873,
Breast,Model fit,<75,Regional,Female,White,3.700000047683716,0.926439090138858,0.9231354961053873,0.9297545066334778,
Breast,Model fit,<75,Regional,Female,White,3.75,0.9253501770410328,0.9220207797865247,0.9286915966775968,
Breast,Model fit,<75,Regional,Female,White,3.799999952316284,0.9242660219295346,0.9209107628852572,0.9276335055711432,
Breast,Model fit,<75,Regional,Female,White,3.849999904632568,0.9231864260583073,0.91980517786364,0.9265801038844108,
Breast,Model fit,<75,Regional,Female,White,3.900000095367432,0.9221111878942791,0.9187037550633608,0.9255312587474476,
Breast,Model fit,<75,Regional,Female,White,3.950000047683716,0.9210401237911116,0.917606244301067,0.9244868535951396,
Breast,Model fit,<75,Regional,Female,White,4.0,0.9199730373844308,0.9165123838696324,0.9234467579597077,
Breast,Model fit,<75,Regional,Female,White,4.050000190734863,0.9189097351886132,0.9154219168467488,0.9224108423501598,
Breast,Model fit,<75,Regional,Female,White,4.099999904632568,0.9178500468732332,0.9143346121987244,0.9213789976946604,
Breast,Model fit,<75,Regional,Female,White,4.150000095367432,0.916793769705138,0.9132502080311532,0.920351080983806,
Breast,Model fit,<75,Regional,Female,White,4.199999809265137,0.9157407443741448,0.9121684896435486,0.9193269888489662,
Breast,Model fit,<75,Regional,Female,White,4.25,0.914690774448204,0.911089207018994,0.918306578999144,
Breast,Model fit,<75,Regional,Female,White,4.300000190734863,0.9136436967845109,0.910012147296218,0.917289738553731,
Breast,Model fit,<75,Regional,Female,White,4.349999904632568,0.9125993513007252,0.9089371039024908,0.9162763544570292,
Breast,Model fit,<75,Regional,Female,White,4.400000095367432,0.9115575512314462,0.9078638459921116,0.9152662845594698,
Breast,Model fit,<75,Regional,Female,White,4.449999809265137,0.9105181527871582,0.906792190244488,0.9142594251185746,
Breast,Model fit,<75,Regional,Female,White,4.5,0.9094809756568388,0.9057219190339988,0.9132556336540044,
Breast,Model fit,<75,Regional,Female,White,4.550000190734863,0.9084458724382132,0.9046528519984268,0.9122547962203972,
Breast,Model fit,<75,Regional,Female,White,4.599999904632568,0.9074126987893404,0.9035848153154602,0.9112567984408732,
Breast,Model fit,<75,Regional,Female,White,4.650000095367432,0.9063812839305552,0.9025176111464096,0.9102614970760172,
Breast,Model fit,<75,Regional,Female,White,4.699999809265137,0.9053514995422748,0.9014510888409392,0.9092687865931178,
Breast,Model fit,<75,Regional,Female,White,4.75,0.9043231810310696,0.9003850634073242,0.908278523252433,
Breast,Model fit,<75,Regional,Female,White,4.800000190734863,0.9032961962741268,0.89931938659946,0.9072905914867284,
Breast,Model fit,<75,Regional,Female,White,4.849999904632568,0.902270416055716,0.8982539162707319,0.9063048754289972,
Breast,Model fit,<75,Regional,Female,White,4.900000095367432,0.9012456847301584,0.8971884857226319,0.9053212309011276,
Breast,Model fit,<75,Regional,Female,White,4.949999809265137,0.9002218886270915,0.8961229746869075,0.9043395512166948,
Breast,Model fit,<75,Regional,Female,White,5.0,0.8991988778148162,0.8950572278380278,0.9033596922248908,
Breast,PP,75+,Distant,Female,Black,1.0,0.5449075145849465,0.4811438388053949,0.6171214832312102,
Breast,PP,75+,Distant,Female,Black,2.0,0.4175573101379975,0.350560280529307,0.4973584200309986,
Breast,PP,75+,Distant,Female,Black,3.0,0.3601069506165275,0.2922331601578139,0.4437450418436601,
Breast,PP,75+,Distant,Female,Black,4.0,0.2439975626084292,0.181852153752833,0.3273802884939813,
Breast,PP,75+,Distant,Female,Black,5.0,0.1960026122024768,0.1367111360130814,0.2810087393796398,
Breast,PP,75+,Distant,Female,White,1.0,0.6500127340685945,0.6248546104066671,0.676183783258553,
Breast,PP,75+,Distant,Female,White,2.0,0.5127562158055545,0.4844158158957139,0.542754650487783,
